Spotify ID,Artist IDs,Track Name,Album Name,Artist Name(s),Release Date,Duration (ms),Popularity,Added By,Added At,Genres,Danceability,Energy,Key,Loudness,Mode,Speechiness,Acousticness,Instrumentalness,Liveness,Valence,Tempo,Time Signature
2sOj9vyd6yiss9W1IK6chU,"0QHgL1lAIqAw0HtD7YldmP,1sBkRIssrMs1AbVkOJbc7a,55Aa2cqylxrFIXC767Z865,3nFkdlSjzX9mRTtwJOzDYB,5y2Xq6xcjJb2jVM54GHK3t,7sP4SQ0WY6jfps1I19Ot7i","GOD DID (feat. Rick Ross, Lil Wayne, Jay-Z, John Legend & Fridayy)","GOD DID","DJ Khaled,Rick Ross,Lil Wayne,JAY-Z,John Legend,Fridayy",2022-08-26,501648,76,spotify:user:playstation_music,2022-09-16T21:07:40Z,"hip hop,miami hip hop,pop rap,rap,southern hip hop,trap,dirty south rap,gangster rap,new orleans rap,east coast hip hop,neo mellow,neo soul,pop,pop soul,r&b,urban contemporary",0.42,0.725,8,-4.262,1,0.223,0.092,0,0.18,0.186,77.941,1
6x3gud5JkOSGYJpRUYN1Gg,"0VRj0yCOv2FXJNP47XQnx5,3EW0kQ1skZiK1NHg3Spt9J,13y7CgLHjMVRMDqxdx0Xdo","Us vs. Them (feat. Gucci Mane)","Us vs. Them (feat. Gucci Mane)","Quavo,Takeoff,Gucci Mane",2022-07-29,216013,71,spotify:user:playstation_music,2022-09-16T21:07:40Z,"atl hip hop,hip hop,melodic rap,pop rap,rap,southern hip hop,trap,dirty south rap,gangster rap",0.726,0.508,1,-7.67,1,0.0869,0.00124,0,0.204,0.173,149.979,4
2u5jKAjyvyEDmsWTtfQzNf,"0QHgL1lAIqAw0HtD7YldmP,5K4W6rqBFWDnAN6FQUkS6x,7dGJo4pcD2V6oG8kP0tJRR","USE THIS GOSPEL (feat. Kanye West & Eminem) - REMIX","GOD DID","DJ Khaled,Kanye West,Eminem",2022-08-26,223532,68,spotify:user:playstation_music,2022-09-16T21:07:40Z,"hip hop,miami hip hop,pop rap,rap,southern hip hop,trap,chicago rap,detroit hip hop",0.682,0.814,1,-2.364,1,0.28,0.0535,0,0.59,0.512,148.048,4
12PNcnMsjsZ3eHm62t8hiy,"0QHgL1lAIqAw0HtD7YldmP","All I Do Is Win (feat. T-Pain, Ludacris, Snoop Dogg & Rick Ross)","Victory","DJ Khaled",2010-03-02,232506,69,spotify:user:playstation_music,2022-09-16T21:07:40Z,"hip hop,miami hip hop,pop rap,rap,southern hip hop,trap",0.545,0.781,10,-3.616,1,0.185,0.0139,0,0.161,0.277,150.097,4
1Gb6r4iX8w60t6OFTvWI4K,"0QHgL1lAIqAw0HtD7YldmP,3TVXtAsR1Inumwj472S9r4","NO SECRET (feat. Drake)","GOD DID","DJ Khaled,Drake",2022-08-26,47354,65,spotify:user:playstation_music,2022-09-16T21:07:40Z,"hip hop,miami hip hop,pop rap,rap,southern hip hop,trap,canadian hip hop,canadian pop,toronto rap",0.399,0.627,1,-4.164,0,0.0366,0.195,0.0000358,0.16,0.0409,106.758,3
6HW0HSK7j7FHeFlxqNdKR4,"46SHBwWsqBkxI7EeeBEQG7","Haitian Scarface","Haitian Scarface","Kodak Black",2022-08-08,145245,69,spotify:user:playstation_music,2022-09-16T21:07:40Z,"florida rap,hip hop,melodic rap,miami hip hop,rap,trap",0.569,0.459,1,-6.354,0,0.355,0.0648,0,0.168,0.0649,107.253,5
0QNNd0qMCDbraS1nQPg3aA,"0VRj0yCOv2FXJNP47XQnx5,3EW0kQ1skZiK1NHg3Spt9J","HOTEL LOBBY (Unc & Phew)","HOTEL LOBBY (Unc & Phew)","Quavo,Takeoff",2022-05-20,142657,78,spotify:user:playstation_music,2022-09-16T21:07:40Z,"atl hip hop,hip hop,melodic rap,pop rap,rap,southern hip hop,trap",0.821,0.636,11,-4.479,1,0.169,0.142,0,0.233,0.163,127.961,4
1dH43IEzvkRIFu6HdXWCha,"4Ga1P7PMIsmqEZqhYZQgDo","Faster","Faster","Lil Tecca",2022-08-05,129638,70,spotify:user:playstation_music,2022-09-16T21:07:40Z,"melodic rap,pluggnb,rap",0.641,0.511,0,-10.264,0,0.429,0.242,0,0.115,0.462,153.902,4
5BbdKBZO0TH0GhfxUfyhL9,"5f7VJjfbwm532GiveGC0ZK","Freestyle","Too Hard","Lil Baby",2017-12-01,162053,83,spotify:user:playstation_music,2022-09-16T21:07:40Z,"atl hip hop,atl trap,rap,trap",0.877,0.517,2,-5.426,0,0.0706,0.217,0,0.143,0.255,119.996,4
1YWE7cMqo4iVNdPTpH4Khj,"1RyvyyTE3xzB2ZywiAwp0i","712PM","I NEVER LIKED YOU","Future",2022-05-02,173186,66,spotify:user:playstation_music,2022-09-16T21:07:40Z,"atl hip hop,hip hop,rap,southern hip hop,trap",0.711,0.686,5,-6.409,0,0.271,0.0355,0,0.124,0.536,146.971,4
02Cj2MSlERvamTj5A7Zi0P,"7wlFDEWiM5OoIAt8RSli8b","Vette Motors","Vette Motors","YoungBoy Never Broke Again",2022-06-10,173419,61,spotify:user:playstation_music,2022-09-16T21:07:40Z,"baton rouge rap,trap",0.83,0.644,10,-5.431,0,0.407,0.0298,0,0.11,0.227,155.103,4
1fz22sUZlpL9jZOWz02wws,"3hcs9uc56yIGFCSy9leWe7,3tJoFztHeIJkJWMrx0td2f","Hear It Back (feat. Moneybagg Yo)","7220 (Deluxe)","Lil Durk,Moneybagg Yo",2022-06-24,134907,69,spotify:user:playstation_music,2022-09-16T21:07:40Z,"chicago drill,chicago rap,drill,hip hop,rap,trap,memphis hip hop,southern hip hop,tennessee hip hop",0.766,0.485,4,-8.343,0,0.237,0.111,0,0.436,0.289,140.055,4
1NtyeXryylf8HWXnxVTD3v,"45TgXXqMDdF8BkjA83OM7z,2LIk90788K0zvyj2JJVwkJ","Yungen (feat. Jack Harlow)","Beautiful Mind","Rod Wave,Jack Harlow",2022-08-12,226115,74,spotify:user:playstation_music,2022-09-16T21:07:40Z,"florida rap,deep underground hip hop,kentucky hip hop,pop",0.614,0.744,11,-5.52,1,0.125,0.309,0.00000114,0.173,0.589,146.02,4
7N17JE5sPConOSeEIC5AnS,"4O15NlyKLIASxsJ0PrXPfz","I KNOW","I KNOW","Lil Uzi Vert",2022-07-19,192137,66,spotify:user:playstation_music,2022-09-16T21:07:40Z,"melodic rap,philly rap,rap,trap",0.821,0.726,1,-5.767,1,0.156,0.0337,0,0.0564,0.757,134.977,4
3umPlMokEzAFxJO33tNdlY,"45gHcnDnMC15sgx3VL7ROG","IDGAF","IDGAF","42 Dugg",2022-08-17,138673,69,spotify:user:playstation_music,2022-09-16T21:07:40Z,"detroit trap,rap,trap",0.514,0.611,4,-8.227,1,0.287,0.0105,0,0.312,0.311,108.666,5
0iPb0dxCtjFcmFa2ElfBJ5,"4DdkRBBYG6Yk9Ka8tdJ9BW","54321","54321","Offset",2022-08-19,182325,71,spotify:user:playstation_music,2022-09-16T21:07:40Z,"atl hip hop,hip hop,pop rap,rap,southern hip hop,trap",0.934,0.694,9,-4.455,0,0.175,0.117,0,0.239,0.464,129.028,4
7B1J53ECCbVKukD19Wyy5K,"7wlFDEWiM5OoIAt8RSli8b","I Know","The Last Slimeto","YoungBoy Never Broke Again",2022-08-05,150857,66,spotify:user:playstation_music,2022-09-16T21:07:40Z,"baton rouge rap,trap",0.569,0.389,3,-8.032,0,0.0449,0.894,0,0.118,0.565,140.181,4
3GbQcjKWT7eVpUfzqwUjxv,"7jVv8c5Fj3E9VhNjxT4snq,7wlFDEWiM5OoIAt8RSli8b","Late To Da Party (F*CK BET) (feat. YoungBoy Never Broke Again)","Late To Da Party (F*CK BET) (feat. YoungBoy Never Broke Again)","Lil Nas X,YoungBoy Never Broke Again",2022-06-24,180666,72,spotify:user:playstation_music,2022-09-16T21:07:40Z,"lgbtq+ hip hop,pop,baton rouge rap,trap",0.872,0.422,1,-7.415,0,0.363,0.0254,0,0.109,0.778,149.956,4
5ZWNnO9MyPfGrUHiGWHESB,"181bsRPaVXVlUKXrxwZfHK,1RyvyyTE3xzB2ZywiAwp0i","Pressurelicious (feat. Future)","Pressurelicious (feat. Future)","Megan Thee Stallion,Future",2022-07-21,173061,68,spotify:user:playstation_music,2022-09-16T21:07:40Z,"dance pop,houston rap,pop,rap,trap queen,atl hip hop,hip hop,southern hip hop,trap",0.844,0.722,1,-5.178,0,0.264,0.011,0,0.105,0.67,146.976,4
4k6Uh1HXdhtusDW5y8Gbvy,"57vWImR43h4CaDao012Ofp","Bad Habit","Gemini Rights","Steve Lacy",2022-07-15,232066,89,spotify:user:playstation_music,2022-09-16T21:07:40Z,"afrofuturism,pop",0.686,0.494,1,-7.093,1,0.0355,0.613,0.000058,0.402,0.7,168.946,4
3uJFmluXzYedoJcvhpC1AW,"4kYSro6naA4h99UJvo89HB,5K4W6rqBFWDnAN6FQUkS6x,3hcs9uc56yIGFCSy9leWe7","Hot Shit (feat. Ye & Lil Durk)","Hot Shit (feat. Ye & Lil Durk)","Cardi B,Kanye West,Lil Durk",2022-07-01,211649,78,spotify:user:playstation_music,2022-09-16T21:07:40Z,"dance pop,pop,rap,chicago rap,chicago drill,drill,hip hop,trap",0.878,0.685,9,-5.28,1,0.225,0.00152,0,0.0753,0.523,157.003,4
3F5CgOj3wFlRv51JsHbxhe,"3TVXtAsR1Inumwj472S9r4,1URnnhqYAYcrqrcwql10ft","Jimmy Cooks (feat. 21 Savage)","Honestly, Nevermind","Drake,21 Savage",2022-06-17,218364,91,spotify:user:playstation_music,2022-09-16T21:07:40Z,"canadian hip hop,canadian pop,hip hop,rap,toronto rap,atl hip hop,trap",0.529,0.673,0,-4.711,1,0.175,0.000307,0.00000241,0.093,0.366,165.921,4
1zDTmTmhhoRRwse77nyn6J,"7dGJo4pcD2V6oG8kP0tJRR,7hJcb9fa4alzcOq3EaNPoG","From The D 2 The LBC (with Snoop Dogg)","From The D 2 The LBC (with Snoop Dogg)","Eminem,Snoop Dogg",2022-06-24,215949,54,spotify:user:playstation_music,2022-09-16T21:07:40Z,"detroit hip hop,hip hop,rap,g funk,gangster rap,pop rap,west coast rap",0.718,0.79,9,-7.956,0,0.277,0.0979,0,0.0418,0.577,82.231,4
6EbVuwU7EnKeF2hdpViXCH,"6EPlBSH2RSiettczlz7ihV,0bBz5bRBkExaej2HxtVfCw","Die Young (feat. 347aidan)","Die Young (feat. 347aidan)","Sleepy Hallow,347aidan",2022-05-25,148816,81,spotify:user:playstation_music,2022-09-16T21:07:40Z,"brooklyn drill,nyc rap,sad rap",0.808,0.582,11,-6.26,1,0.338,0.827,0,0.111,0.675,77.471,4
68hn4O7tjgp4ITx5dSpuNL,"3hcs9uc56yIGFCSy9leWe7,5YlfEcVGygV1M3jH9GxkU7","Did Shit To Me (feat. Doodie Lo)","Did Shit To Me (feat. Doodie Lo)","Lil Durk,Doodie Lo",2022-06-22,156000,57,spotify:user:playstation_music,2022-09-16T21:07:40Z,"chicago drill,chicago rap,drill,hip hop,rap,trap,memphis hip hop",0.727,0.833,10,-4.439,0,0.315,0.0257,0,0.327,0.688,160.045,4
1vbn9fEyw1IYhqgZJdu9ZB,"3TVXtAsR1Inumwj472S9r4","Falling Back","Honestly, Nevermind","Drake",2022-06-17,266178,71,spotify:user:playstation_music,2022-09-16T21:07:40Z,"canadian hip hop,canadian pop,hip hop,rap,toronto rap",0.718,0.758,10,-8.29,1,0.0703,0.238,0.00653,0.11,0.349,118.989,4
32ny2YtiR7zKi7PBjiQ5Iy,"757aE44tKEUQEqRuT6GnEB","Real Talk","The Big 3","Roddy Ricch",2022-06-24,183186,71,spotify:user:playstation_music,2022-09-16T21:07:40Z,"melodic rap,rap,trap",0.789,0.71,5,-6.165,0,0.0681,0.128,0,0.112,0.188,138.033,4
0H4JxGArtYE3sH3BiW3pMb,"1gPhS1zisyXr5dHTYZyiMe","Big Lyfe","Khaza","Kevin Gates",2022-06-17,240464,55,spotify:user:playstation_music,2022-09-16T21:07:40Z,"baton rouge rap,pop rap,rap,southern hip hop,trap",0.486,0.643,4,-6.235,0,0.142,0.19,0,0.193,0.22,132.342,4
7ItXHU9yVm8AUkMyo4kffF,"0A0FS04o6zMoto8OKPsDwY,5LHRHt1k9lMyONurDHEdrp,1URnnhqYAYcrqrcwql10ft,6veh5zbFpm31XsPdjBgPER","Run (feat. Tyga, 21 Savage & BIA)","Run","YG,Tyga,21 Savage,BIA",2022-06-24,237623,66,spotify:user:playstation_music,2022-09-16T21:07:40Z,"cali rap,gangster rap,hip hop,pop rap,rap,southern hip hop,trap,dance pop,atl hip hop,pop,r&b,rap latina,trap queen",0.817,0.625,2,-6.103,1,0.217,0.0251,0.00000118,0.223,0.379,101.028,4
0b7UwotRCrS7qBoLDjfvSY,"5f7VJjfbwm532GiveGC0ZK,45gHcnDnMC15sgx3VL7ROG,0B3kMiB21aPQlKumGDr4c7","U-Digg (feat. 42 Dugg & Veeze)","U-Digg (feat. 42 Dugg & Veeze)","Lil Baby,42 Dugg,Veeze",2022-06-17,235500,72,spotify:user:playstation_music,2022-09-16T21:07:40Z,"atl hip hop,atl trap,rap,trap,detroit trap,detroit hip hop,scam rap,vapor trap",0.824,0.583,1,-6.537,1,0.147,0.00253,0,0.266,0.154,147.496,4
5gcsJvWzuPMeJBQYdiO0RS,"7FOQfJbC3e4GNoheojERnF,4DdkRBBYG6Yk9Ka8tdJ9BW","Step 1 (with Offset)","Step 1","SleazyWorld Go,Offset",2022-06-17,177731,72,spotify:user:playstation_music,2022-09-16T21:07:40Z,"atl hip hop,hip hop,pop rap,rap,southern hip hop,trap",0.672,0.58,2,-5.66,1,0.234,0.0934,0,0.103,0.116,111.55,3
6r9xnueU24r4eoG3HXC87E,"4r63FhuTkUYltbVAg5TQnk,7wlFDEWiM5OoIAt8RSli8b","Bestie","BETTER THAN YOU","DaBaby,YoungBoy Never Broke Again",2022-03-04,111970,73,spotify:user:playstation_music,2022-09-16T21:07:40Z,"north carolina hip hop,rap,trap,baton rouge rap",0.807,0.625,0,-6.67,1,0.351,0.0741,0,0.487,0.871,146.031,4
1u5b88q0jZMG6Vy6HmbsV1,"0FtsMKmZEq8fBWqdSOWtqp","Invites","Purple Summer 2: Son Don't Shine","03 Greedo",2016-10-31,96000,43,spotify:user:playstation_music,2022-09-16T21:07:40Z,"cali rap,melodic rap,trap,vapor trap,viral rap",0.688,0.645,6,-11.437,1,0.354,0.336,0.00000176,0.0671,0.733,162.017,4
2IK9fOwtb9E9s28dRs56oA,"4FlG0V0jhLO4qGpayFOphj","Opinion Base","I Still Dont Feel Nun","EST Gee",2020-12-18,146959,54,spotify:user:playstation_music,2022-09-16T21:07:40Z,"kentucky hip hop,pop rap,rap,southern hip hop,trap",0.718,0.692,4,-6.302,0,0.285,0.0361,0,0.273,0.645,160.027,4
1oWM79mUVdZGCGYjSirHZR,"4MCBfE4596Uoi2O4DtmEMz,7wlFDEWiM5OoIAt8RSli8b","Bandit (with YoungBoy Never Broke Again)","Death Race For Love (Bonus Track Version)","Juice WRLD,YoungBoy Never Broke Again",2019-03-08,189322,71,spotify:user:playstation_music,2022-09-16T21:07:40Z,"chicago rap,melodic rap,baton rouge rap,trap",0.474,0.631,5,-5.884,0,0.343,0.0687,0,0.132,0.424,180.056,4
2cEnKRR4dYBB2VA1mjlb1z,"7wlFDEWiM5OoIAt8RSli8b","Nevada","Sincerely, Kentrell","YoungBoy Never Broke Again",2021-10-05,155737,73,spotify:user:playstation_music,2022-09-16T21:07:40Z,"baton rouge rap,trap",0.777,0.59,0,-8.741,0,0.286,0.397,0,0.169,0.238,147.978,4
7sZCAHP2duHwr5M5K7lHsb,"1020a42xVklY6c56imNcaa,5y2Xq6xcjJb2jVM54GHK3t,5K4W6rqBFWDnAN6FQUkS6x","Selfish","Detroit Deli (A Taste Of Detroit)","Slum Village,John Legend,Kanye West",2004-01-01,225400,61,spotify:user:playstation_music,2022-09-16T21:07:40Z,"alternative hip hop,detroit hip hop,hip hop,neo soul,neo mellow,pop,pop soul,r&b,urban contemporary,chicago rap,rap",0.71,0.597,7,-6.468,1,0.239,0.221,0,0.432,0.49,95.769,4
16bHRxM89ue0TiCKARYbRp,"2EMAnMvWE2eb56ToJVfCWs","Sorry Not Sorry","T R A P S O U L","Bryson Tiller",2015-10-02,200760,64,spotify:user:playstation_music,2022-09-16T21:07:40Z,"kentucky hip hop,pop,r&b,rap,trap",0.681,0.608,1,-6.093,1,0.207,0.0477,0,0.225,0.262,97.934,4
3Fr8ZdWpDO3e4JbMGDFUmY,"66V7EUpZplR1MuUbYHZATV,49hOQR3mPgqpfbPcyaOiC6","Wait","Honest Living","The Homies,Taylor",2021-09-03,178306,40,spotify:user:playstation_music,2022-09-16T21:07:40Z,"kentucky hip hop",0.781,0.469,1,-7.098,1,0.147,0.0549,0,0.0981,0.476,172.938,4
4sw7D73E8KHAZVQxRNJArP,"30fiiwr2EeZp1tAhzYCmyM","Flamboyant","The Big Picture","Big L",2000-06-11,187093,52,spotify:user:playstation_music,2022-09-16T21:07:40Z,"east coast hip hop,gangster rap,hardcore hip hop,harlem hip hop,hip hop,rap",0.844,0.676,11,-9.791,1,0.233,0.276,0,0.113,0.9,93.927,4
6klLvorLoo1sxvZcjJIY8I,"7wlFDEWiM5OoIAt8RSli8b","Make No Sense","AI YoungBoy 2","YoungBoy Never Broke Again",2019-10-11,148629,75,spotify:user:playstation_music,2022-09-16T21:07:40Z,"baton rouge rap,trap",0.876,0.733,10,-4.478,0,0.333,0.0208,0,0.0999,0.962,154.904,4
5PvVkf1Yuq3XyMqqjPiKPd,"3tlXnStJ1fFhdScmQeLpuG","Been Away","Fuck The World","Brent Faiyaz",2020-02-07,223629,75,spotify:user:playstation_music,2022-09-16T21:07:40Z,"dmv rap,hip hop,pop,r&b,rap",0.602,0.5,8,-9.377,1,0.298,0.477,0.0000569,0.295,0.395,132.798,4
7IpDQcksaT8SxS7vOX4SRm,"1Xyo4u8uXC1ZmMpatF05PJ","What You Need","Trilogy","The Weeknd",2012-11-13,196360,69,spotify:user:playstation_music,2022-09-16T21:07:40Z,"canadian contemporary r&b,canadian pop,pop",0.657,0.405,0,-8.637,0,0.0584,0.525,0.072,0.146,0.0673,133.895,4
5kUiYQFWKDaJ1HNy3j0QBs,"4sv6VJ2QZlaSosz3kFlxQH","Cutthoat Soup","The Game Is... Thick - Part 2","Mac Dre",2004-01-01,279360,40,spotify:user:playstation_music,2022-09-16T21:07:40Z,"cali rap,gangster rap,hyphy,oakland hip hop,west coast rap,west coast trap",0.666,0.549,2,-7.594,1,0.361,0.243,0,0.407,0.466,97.046,4
6upwINyULCsTsS499h58KQ,"3hcs9uc56yIGFCSy9leWe7,1RyvyyTE3xzB2ZywiAwp0i","Petty Too (feat. Future)","7220 (Reloaded)","Lil Durk,Future",2022-03-18,159926,46,spotify:user:playstation_music,2022-09-16T21:07:40Z,"chicago drill,chicago rap,drill,hip hop,rap,trap,atl hip hop,southern hip hop",0.824,0.577,2,-9.443,1,0.357,0.0109,0,0.107,0.442,154.081,4
7BbaIYAdi3pg4MGl6PHwPv,"3qiHUAX7zY4Qnjx8TNUzVx","Monëy so big","Up 2 Më","Yeat",2021-09-10,160052,80,spotify:user:playstation_music,2022-09-16T21:07:40Z,"pluggnb",0.693,0.575,2,-7.633,1,0.0906,0.121,0,0.104,0.353,138.016,4
3BMG9dnjNymT1OGUXQTAXl,"0ONHkAv9pCAFxb0zJwDNTy","Diet Coke","Diet Coke","Pusha T",2022-02-08,179533,58,spotify:user:playstation_music,2022-09-16T21:07:40Z,"hip hop,pop rap,rap,southern hip hop,trap,virginia hip hop",0.69,0.949,10,-3.13,0,0.379,0.124,0,0.0429,0.757,163.954,4
63gfBuiVoBne4Xhvb5H7d5,"46SHBwWsqBkxI7EeeBEQG7","Let Me Know","Back For Everything","Kodak Black",2022-02-25,200781,58,spotify:user:playstation_music,2022-09-16T21:07:40Z,"florida rap,hip hop,melodic rap,miami hip hop,rap,trap",0.573,0.81,4,-4.368,0,0.404,0.18,0,0.414,0.278,176.984,4
